2018-03-29 01:19:59,b'RT @mandisaofficial: Shout out to @AmericanAir for fixing a problem I was having with my flight today. If I\xe2\x80\x99m gonna get frustrated with bad\xe2\x80\xa6'
2018-03-29 00:54:43,b'I\xe2\x80\x99m good waiting in a que but #dfw has issues. Please fire this guy for making rude gestures to people who are conc\xe2\x80\xa6 https://t.co/HuGRI3WUQf'
2018-03-29 00:49:58,"b'#AmericanAirlines Charlotte Douglas airport sending a huge thank you to Courtney Jones, gate agent, Euguene Bowers,\xe2\x80\xa6 https://t.co/DqdxylhkkA'"
2018-03-29 00:28:00,b'RT @avgeekyyz: Boeing 737-800 - American Airlines\nN822NN @AmericanAir @Otachi13 @avgeekyyz @jmanatol @esquilo67 @AJtheAviator @AvEcuadorRT\xe2\x80\xa6'
2018-03-29 00:23:25,b'Moon over Florida #americanairlines #gaydads #princessnugget @ Orlando International Airport (MCO) https://t.co/9ZLsLx0Run'
2018-03-29 00:07:22,b'way to go #americanairlines messed everything up again and we have five kids at home with a babysitter! don\xe2\x80\x99t ever fly american airlines'
2018-03-28 23:37:46,b'RT @TrinityChurchFM: A huge thank you to @americanair and Bridges Safe House. Your generosity confirms that the children in need around our\xe2\x80\xa6'
2018-03-28 23:37:35,b'A huge thank you to @americanair and Bridges Safe House. Your generosity confirms that the children in need around\xe2\x80\xa6 https://t.co/5k1jml1TOI'
2018-03-28 23:16:17,"b'$25/bag and 5 hours waiting for a plane....and you give chips, pretzels, water and Rice Krispie treats.... now no c\xe2\x80\xa6 https://t.co/AlvxBWrSHH'"
2018-03-28 22:41:23,b'Dear @AmericanAir AA4536 ATL - MIA why do you say to passengers that they can take handluggage on the plane when ev\xe2\x80\xa6 https://t.co/hKU5kBWHiu'
2018-03-28 22:31:33,b'@clived03 Not quite #AmericanAirlines left my checked bag in Dallas'
2018-03-28 22:28:13,b'A very crowded #AmericanAirlines #AdmiralsClub @AUStinAirport https://t.co/QkuQsLF3kq #AvGeek #Aviation #travel\xe2\x80\xa6 https://t.co/fqq4kxSUo1'
2018-03-28 22:26:23,b'Needless to say we will never fly #AmericanAirlines again... if we could have changed our return tickets to a diffe\xe2\x80\xa6 https://t.co/vz9K5yF6tW'
2018-03-28 22:24:37,b'The staff in Hsv airport for #americanairlines GM Bob and Csr Crystal treated my mother a retired veteran like crap\xe2\x80\xa6 https://t.co/VH0MWPpaeF'
2018-03-28 22:22:52,b'Travel Monkey with his first good bourbon since leaving for China. #aa #americanairlines\xe2\x80\xa6 https://t.co/ljE3kcL2Wm'
2018-03-28 22:16:57,b'So you mean to tell me that you have a military discount for luggage but you can only use it if you are active duty\xe2\x80\xa6 https://t.co/J0lY4RrZXw'
2018-03-28 22:06:57,"b'Hey @AmericanAir, I have a flight from ORD to SYR today, departs @ 950p. Another flight to SYR departs @ 630ish and\xe2\x80\xa6 https://t.co/O3McWhMSau'"
2018-03-28 21:57:04,b'Flight 18 of 2018. On time departure to the Lala land. #ORD \xe2\x9c\x88\xef\xb8\x8f #LAX. On time record so far 10/18. #AmericanAirlines\xe2\x80\xa6 https://t.co/1Gkc880hYm'
2018-03-28 21:52:24,b'American Airlines Will Soon Fly To More Places In ... - https://t.co/rZCOUBiXnB #Airline #AmericanAirlines\xe2\x80\xa6 https://t.co/fDarOyQasY'
2018-03-28 21:02:30,b'#AmericanAirlines Will Soon Fly To More Places In Mexico and South America https://t.co/pA2KqeR839 https://t.co/PsN9CIel2y'
2018-03-28 20:30:01,"b'Argentina, Mexico, Guyana, and Colombia are all getting new flights-https://t.co/vDLrEFZDI5   #AmericanAirlines #SouthAmerica #Travel'"
2018-03-28 20:11:05,b'RT @avgeekyyz: Boeing 737-800 - American Airlines\nN822NN @AmericanAir @Otachi13 @avgeekyyz @jmanatol @esquilo67 @AJtheAviator @AvEcuadorRT\xe2\x80\xa6'
2018-03-28 20:01:31,b'... that one time I set up my credential office @ LAX... #shoots #vip #americanairlines\xe2\x80\xa6 https://t.co/PKv25nCZAE'
2018-03-28 20:00:14,"b""American Airlines Pilot Reports UFO With 'Big Reflection' 40,000 Feet Over Arizona #pilot #americanairlines #ufo\xe2\x80\xa6 https://t.co/qGr39tpflB"""
2018-03-28 19:57:49,b'Boeing 737-800 - American Airlines\nN822NN @AmericanAir @Otachi13 @avgeekyyz @jmanatol @esquilo67 @AJtheAviator\xe2\x80\xa6 https://t.co/ZgMjgMqV7S'
